Year,State_Code,State_Abbr,County_Code,County_Name,Commodity_Code,Commodity_Name,Insurance_Plan,Stage_Code,Col_1,Col_2,Cause_Code,Cause_Name,Month_Code,Month_Name,Col_3,Policies_Earning_Premium,Policies_Indemnified,Net_Planted_Acres,Net_Endorsed_Acres,Liability,Total_Premium,Producer_Premium,Subsidy,State_Private_Subsidy,Additional_Subsidy,EFA_Premium_Discount,Net_Determined_Acres,Indemnity,Loss_Ratio
2004,12,FL,63,Jackson                       ,75,PEANUTS                       ,90,,A,R ,31,Excess Moisture/Precipitation/Rain                                                                  ,5,MAY,2004,4,4,117.3,0,31296,3157,1295.5,1861.5,0,0,0,171.6,13728,4.35
2004,12,FL,63,Jackson                       ,75,PEANUTS                       ,90,,A,UH,31,Excess Moisture/Precipitation/Rain                                                                  ,8,AUG,2004,1,1,74.48,0,19386.2,3095.2,1392.6,1702.6,0,0,0,78.16,15132.4,4.89
2004,12,FL,63,Jackson                       ,75,PEANUTS                       ,90,,A,H ,31,Excess Moisture/Precipitation/Rain                                                                  ,7,JUL,2004,1,1,12,0,3007,265,109,156,0,0,0,12,2352,8.88
2004,12,FL,63,Jackson                       ,75,PEANUTS                       ,90,,A,UH,31,Excess Moisture/Precipitation/Rain                                                                  ,7,JUL,2004,2,2,6,0,1453,123,50,73,0,0,0,6,1307,10.63
2004,12,FL,63,Jackson                       ,75,PEANUTS                       ,90,,C,H ,31,Excess Moisture/Precipitation/Rain                                                                  ,9,SEP,2004,2,2,119.7,0,13150,782,0,782,0,0,0,119.7,2754,3.52
2004,12,FL,63,Jackson                       ,75,PEANUTS                       ,90,,A,H ,31,Excess Moisture/Precipitation/Rain                                                                  ,5,MAY,2004,2,2,105.5,0,20450,2734.6,1160.8,1573.8,0,0,0,111.62,8763.6,3.2
2004,12,FL,63,Jackson                       ,75,PEANUTS                       ,90,,A,H ,31,Excess Moisture/Precipitation/Rain                                                                  ,8,AUG,2004,9,9,1219.5,0,382362.8,37124.1,16088,21036.1,0,0,0,1220.12,167096.8,4.5
2004,12,FL,63,Jackson                       ,75,PEANUTS                       ,90,,A,H ,31,Excess Moisture/Precipitation/Rain                                                                  ,9,SEP,2003,1,1,17.6,0,4750,509,209,300,0,0,0,17.6,564,1.11
2004,12,FL,63,Jackson                       ,81,SOYBEANS                      ,90,,C,UH,31,Excess Moisture/Precipitation/Rain                                                                  ,9,SEP,2004,1,1,20,0,708,108,0,108,0,0,0,20,561,5.19
2004,12,FL,63,Jackson                       ,81,SOYBEANS                      ,90,,A,H ,31,Excess Moisture/Precipitation/Rain                                                                  ,10,OCT,2004,1,1,136,0,13861,3201,1311,1890,0,0,0,136,5730,1.79
2004,12,FL,63,Jackson                       ,81,SOYBEANS                      ,44,,A,UH,31,Excess Moisture/Precipitation/Rain                                                                  ,7,JUL,2004,2,2,154.8,0,15448,7412,3040,4372,0,0,0,154.8,12154,1.64
2004,12,FL,63,Jackson                       ,81,SOYBEANS                      ,90,,A,UH,31,Excess Moisture/Precipitation/Rain                                                                  ,10,OCT,2004,2,2,33.2,0,2002,553,183,370,0,0,0,33.2,2002,3.62
2004,12,FL,63,Jackson                       ,81,SOYBEANS                      ,44,,A,UH,31,Excess Moisture/Precipitation/Rain                                                                  ,11,NOV,2004,1,1,72.6,0,7083,2178,893,1285,0,0,0,72.6,5921,2.72
2004,12,FL,63,Jackson                       ,81,SOYBEANS                      ,90,,C,H ,31,Excess Moisture/Precipitation/Rain                                                                  ,9,SEP,2004,2,2,184.4,0,6314,1259,0,1259,0,0,0,184.4,4266,3.39
2004,12,FL,63,Jackson                       ,81,SOYBEANS                      ,44,,A,H ,31,Excess Moisture/Precipitation/Rain                                                                  ,9,SEP,2004,2,2,96.6,0,12978,3126.2,1332.6,1793.6,0,0,0,96.6,3123.4,1
2004,12,FL,63,Jackson                       ,86,FRESH MARKET TOMATOES         ,90,,A,4,31,Excess Moisture/Precipitation/Rain                                                                  ,7,JUL,2004,1,1,36,0,144234,12953,5311,7642,0,0,0,36,67367,5.2
2004,12,FL,63,Jackson                       ,86,FRESH MARKET TOMATOES         ,90,,A,4,31,Excess Moisture/Precipitation/Rain                                                                  ,6,JUN,2004,2,2,120.9,0,463932,46077,18891,27186,0,0,0,120.9,317405,6.89
2004,12,FL,63,Jackson                       ,86,FRESH MARKET TOMATOES         ,90,,A,4,31,Excess Moisture/Precipitation/Rain                                                                  ,9,SEP,2004,1,1,112,0,421942,57402,23535,33867,0,0,0,112,105795,1.84
2004,12,FL,65,Jefferson                     ,41,CORN                          ,90,,C,H ,31,Excess Moisture/Precipitation/Rain                                                                  ,9,SEP,2004,1,1,77.56,0,1929.2,506.1,0,506.1,0,0,0,77.56,639.1,1.26
2004,12,FL,65,Jefferson                     ,229,FLUE CURED TOBACCO            ,30,,A,H ,31,Excess Moisture/Precipitation/Rain                                                                  ,8,AUG,2004,1,1,12.768,0,43415.4,2286,1028.4,1257.6,0,0,0,12.768,19383,8.48
2004,12,FL,75,Levy                          ,75,PEANUTS                       ,90,,A,R ,31,Excess Moisture/Precipitation/Rain                                                                  ,5,MAY,2004,1,1,120.1,0,54109,3586.5,1470.5,2116,0,0,0,72.5,5800,1.62
2004,12,FL,81,Manatee                       ,83,PEPPERS                       ,50,,A,3,31,Excess Moisture/Precipitation/Rain                                                                  ,1,JAN,2004,1,1,91.9,0,398019,81196,36538,44658,0,0,0,91.9,319410,3.93
2004,12,FL,81,Manatee                       ,83,PEPPERS                       ,50,,A,R ,31,Excess Moisture/Precipitation/Rain                                                                  ,9,SEP,2003,1,1,20,0,80860,10188.5,4177.5,6011,0,0,0,40,24000,2.36
2004,12,FL,81,Manatee                       ,83,PEPPERS                       ,50,,A,3,31,Excess Moisture/Precipitation/Rain                                                                  ,2,FEB,2004,1,1,160,0,646880,109525.5,44906.5,64619,0,0,0,180,336115,3.07
2004,12,FL,81,Manatee                       ,83,PEPPERS                       ,50,,A,3,31,Excess Moisture/Precipitation/Rain                                                                  ,5,MAY,2004,1,1,74.1,0,278172,42560,17449,25111,0,0,0,74.1,146763,3.45
2004,12,FL,81,Manatee                       ,83,PEPPERS                       ,50,,A,3,31,Excess Moisture/Precipitation/Rain                                                                  ,3,MAR,2004,1,1,79.2,0,343015,62978,28340,34638,0,0,0,79.2,247705,3.93
2004,12,FL,81,Manatee                       ,83,PEPPERS                       ,50,,A,3,31,Excess Moisture/Precipitation/Rain                                                                  ,9,SEP,2003,1,1,34.2,0,148120,21551,9698,11853,0,0,0,34.2,88024,4.08
2004,12,FL,81,Manatee                       ,86,FRESH MARKET TOMATOES         ,50,,A,4,31,Excess Moisture/Precipitation/Rain                                                                  ,5,MAY,2004,1,1,12.5,0,41238,3953,1621,2332,0,0,0,12.5,30838,7.8
2004,12,FL,81,Manatee                       ,86,FRESH MARKET TOMATOES         ,50,,A,4,31,Excess Moisture/Precipitation/Rain                                                                  ,9,SEP,2003,3,3,161.9,0,580442,49815,20729,29086,0,0,0,161.9,240358,4.83
2004,12,FL,81,Manatee                       ,86,FRESH MARKET TOMATOES         ,50,,A,4,31,Excess Moisture/Precipitation/Rain                                                                  ,2,FEB,2004,1,1,45,0,159885,12087,4956,7131,0,0,0,45,13285,1.1
2004,12,FL,81,Manatee                       ,9999,All Other Crops               ,51,,A,H ,31,Excess Moisture/Precipitation/Rain                                                                  ,1,JAN,2004,1,1,38,0,267900,20093,9042,11051,0,0,0,38,105974,5.27
2004,12,FL,85,Martin                        ,207,ORANGE TREES                  ,40,,C,3,31,Excess Moisture/Precipitation/Rain                                                                  ,9,SEP,2004,1,1,18903,0,155950,3228,0,3228,0,0,0,18903,57610,17.85
2004,12,FL,85,Martin                        ,9999,All Other Crops               ,86,,A,H ,31,Excess Moisture/Precipitation/Rain                                                                  ,1,JAN,2004,1,1,47.4,0,169740,14598,5985,8613,0,0,0,47.4,52931,3.63
2004,12,FL,86,Miami - Dade                  ,44,FRESH MARKET SWEET CORN       ,50,,A,2,31,Excess Moisture/Precipitation/Rain                                                                  ,2,FEB,2004,1,1,389.1,0,447854,72553,32649,39904,0,0,0,406,134673,1.86
2004,12,FL,86,Miami - Dade                  ,44,FRESH MARKET SWEET CORN       ,50,,A,1,31,Excess Moisture/Precipitation/Rain                                                                  ,2,FEB,2004,1,1,50.6,0,58241,9435,4246,5189,0,0,0,50.6,13359,1.42
2004,12,FL,86,Miami - Dade                  ,44,FRESH MARKET SWEET CORN       ,50,,A,2,31,Excess Moisture/Precipitation/Rain                                                                  ,3,MAR,2004,1,1,61.15,0,34794.5,2818.5,1155.5,1663,0,0,0,57.4,-5367,-1.9
2004,12,FL,86,Miami - Dade                  ,44,FRESH MARKET SWEET CORN       ,50,,A,1,31,Excess Moisture/Precipitation/Rain                                                                  ,3,MAR,2004,1,1,61.15,0,34794.5,2818.5,1155.5,1663,0,0,0,64.9,24013,8.52
2004,12,FL,86,Miami - Dade                  ,73,NURSERY (FG&C)                ,50,,A,  ,31,Excess Moisture/Precipitation/Rain                                                                  ,1,JAN,2004,1,1,0,0,140000,4990,2046,2944,0,0,0,0,11445,2.29
2004,12,FL,86,Miami - Dade                  ,73,NURSERY (FG&C)                ,50,,A,  ,31,Excess Moisture/Precipitation/Rain                                                                  ,8,AUG,2004,5,5,0,0,330536,17334,7732,9602,0,0,0,0,83650,4.83
2004,12,FL,86,Miami - Dade                  ,73,NURSERY (FG&C)                ,50,,A,  ,31,Excess Moisture/Precipitation/Rain                                                                  ,9,SEP,2004,1,1,0,0,111000,4578,1648,2930,0,0,0,0,6533,1.43
2004,12,FL,86,Miami - Dade                  ,73,NURSERY (FG&C)                ,50,,A,  ,31,Excess Moisture/Precipitation/Rain                                                                  ,7,JUL,2004,7,7,0,0,1360802,97201,43017,54184,0,0,0,0,467280,4.81
2004,12,FL,86,Miami - Dade                  ,73,NURSERY (FG&C)                ,50,,A,  ,31,Excess Moisture/Precipitation/Rain                                                                  ,11,NOV,2003,1,1,0,0,529702,43436,19546,23890,0,0,0,0,85000,1.96
2004,12,FL,86,Miami - Dade                  ,105,FRESH MARKET BEANS            ,50,,A,2,31,Excess Moisture/Precipitation/Rain                                                                  ,2,FEB,2004,6,6,97.407,0,110980.58,17919.79,8004.24,9915.55,0,0,0,109.357,55749.03,3.11
2004,12,FL,86,Miami - Dade                  ,105,FRESH MARKET BEANS            ,50,,A,3,31,Excess Moisture/Precipitation/Rain                                                                  ,1,JAN,2004,1,1,5.2,0,6006,1000,450,550,0,0,0,5.2,5345.2,5.35
2004,12,FL,86,Miami - Dade                  ,105,FRESH MARKET BEANS            ,50,,A,1,31,Excess Moisture/Precipitation/Rain                                                                  ,9,SEP,2003,5,5,286.57,0,330989.7,32403.9,14580.5,17823.4,0,0,0,165.52,75002.4,2.31
2004,12,FL,86,Miami - Dade                  ,105,FRESH MARKET BEANS            ,50,,A,2,31,Excess Moisture/Precipitation/Rain                                                                  ,11,NOV,2003,15,15,415.1,0,434289.5,36595.3,15676.3,20919,0,0,0,308.8,194565.3,5.32
2004,12,FL,86,Miami - Dade                  ,105,FRESH MARKET BEANS            ,50,,A,3,31,Excess Moisture/Precipitation/Rain                                                                  ,8,AUG,2003,1,1,136.4,0,157542,20072.5,9032.5,11040,0,0,0,123.5,58417,2.91
2004,12,FL,86,Miami - Dade                  ,105,FRESH MARKET BEANS            ,50,,A,2,31,Excess Moisture/Precipitation/Rain                                                                  ,8,AUG,2003,1,1,57.4,0,66297,11038.5,4967.5,6071,0,0,0,70.3,13603,1.23
2004,12,FL,86,Miami - Dade                  ,105,FRESH MARKET BEANS            ,50,,A,1,31,Excess Moisture/Precipitation/Rain                                                                  ,11,NOV,2003,3,3,95.88,0,110742.8,10964.1,4933,6031.1,0,0,0,95.88,44129.6,4.02
2004,12,FL,86,Miami - Dade                  ,105,FRESH MARKET BEANS            ,50,,A,2,31,Excess Moisture/Precipitation/Rain                                                                  ,10,OCT,2003,1,1,3.5,0,3503.5,263,108,155,0,0,0,3,1803,6.86
2004,12,FL,86,Miami - Dade                  ,105,FRESH MARKET BEANS            ,50,,A,3,31,Excess Moisture/Precipitation/Rain                                                                  ,2,FEB,2004,5,5,118.02,0,123909.4,17832,7527.8,10304.2,0,0,0,117.62,56224.4,3.15
